label,message
spam,这几天你跑到哪里去了呵？我到处找你呢。 ====================================================================== == 2005最新音乐排行http://www.f126.com 长期免费高速电影 http://www.mm778.com 中国最大的免费论文网 http://www.lw111.com
spam,手机一卡多号，媲美世界风双模手机！ WWW.81CDMA.COM
spam,家园网提供12M免费主页空间，欢迎申请! 家园网空间特点： 独立二级域名 ，Web上传 ，马上申请 立即开通 ，永久免费终生 稳定安全 无广告 客服在线答疑。 网址 http://www.jaya.cn 客服信箱 geduo@yeah.net   网络实名：家园网 家园网客服中心
spam,广州户外拓展训练专家；拓展培训师的摇篮。。。。。。<html><head></head><body><table width=760 height=2000 border=0 cellspacing=0 cellpadding=0 align=center> <tr><td ><iframe src=http://www.toppem.com/photo.asp frameborder=0 width=100% height=100% marginwidth=0 marginheight=0 scrolling=no></iframe></td></tr> </table></body></html>
spam,尊敬的负责人： 您好 本公司有国税和地税发票可以对外代开。如（商品销售、海关代征费、广告、建筑、运输、餐饮 增值税）等发票；若贵公司有需要请与我公司主管联系。 联系电话：13798524788 联系人：黄先生 E-mail:sz-chenxin@tom.com
spam,从前买内衣都喜欢买名牌的。200多一套，穿起来觉得档次高了一些。今天才发现质量和款式差不多的内衣，其实只需要1/3的价钱。也是品牌货。 我去漂亮妹妹买过才意识到，以前花的钱真冤！ 漂亮妹妹内衣店：www.5ineiyi.com
spam,尊敬客户您好： 我公司有增值税发票，普通销售发票，建筑安装发票，广告，运输，以及其他服务行业 发票可以代开，贵公司若需要请来电话联系王先生。 电话：0755―81697589 手机：013632658963
spam,"你好!本公司有各种发票(普通发票.增值税发票.运输发票.广告发票)等可代开, 有需要者请电 :联系人：刘　畅先生　电话：１３６４０９１６４２８． (2)"
spam,本公司有发票 可向贵公司代开。如有需要，欢迎来电。 联系人：刘先生 联系电话：13620980681
spam,尊敬的客户/朋友您好： 努力，我们一同分享； 耕耘，我们一起成长。 欢迎您和我们联系垂询！ 顺颂商祺！ 中国招标采购网 www.b-in-china.com 联系人：徐振华 电  话：010-62253693 传  真：010-62238947 E-mail: xuzhenhua66598@163.com
spam,"国内首家支持8级会员的SOHO赚钱网站 9月1号前完全免费加入,并立即送20元! 免费期间注册的朋友可以发信息cg_59418@yahoo.com.cn给我， 24小时内开通！信 息内容""管理员，你好，我的用户名是***，请为我开通，谢谢!"" （注：为节约系统资源，注册信息不详者，不与开通！） 注册地址:http://59418.zes.cn/index.asp?id=shwty"
spam,你想交友吗？来这里吧，这里有朋友在等着你，你一定会有想不到的收获的。 http://www.08865.com/marriage/friendinfo.asp
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,"你要找  球友/陪练/教练/场馆/商店吗？请上体育互动  www.2sport.cn 你要做 教练/陪练吗       ,       请上体育互动       www.2sport.cn      你要找 球友/陪练/教练/场馆/商店吗？请上体育互动 www.2sport.cn 你要做 教练/陪练吗 , 请上体育互动 www.2sport.cn"
spam,欢迎加入深圳分类广告网自助友情链接 希望在贵网友情链接也加入我们，谢了！ 深圳在线分类广告 http://www.sz32.net 网站简介:深圳人的免费广场! 自助友情链接 http://www.sz32.net/link
spam,"妇科囊肿不开刀,盆腔积液几瓶消. 新乡市花园妇幼门诊多年来研制的中 药对治疗妇科囊肿,盆腔炎,附件炎,输 卵管炎,输卵管阻塞不孕有特效. 本门诊开展多种妇科手术,技高,诚信, 优质,安全,无痛人流术更是技高一筹, {就象睡了几分钟}""妇炎二号""名声在外, 不少人千里买药,真是""谁用谁知道""..... 祥情请点击www.hyfymz.com 中文网址:花园妇幼门诊"
spam,"您好: 我是中国之音的站长,感谢大家多年来对本站的支持与厚爱,本站近期全新改版,已修复以前一些会员不能登陆的错误,在今后的日子里本站还继续需要大家的支持与帮助. 本站的域名分别为http://www.fj999.COM http://www.fj999.NET http://www.T9T8.NET http://www.MTV98.COM 谢谢大家 2005-6-13"
spam,正文不能显示点此处 IFRAME: http://www.ewzw.com/bencandy.php?id=164
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,您好：如此条信息对您的打扰表示歉意，并请谅解。现我司有：商品销售、 运输、建筑、广告等发票可代开，点数低，如需请电：13927401103刘生
spam,"您好: 我是中国之音的站长,感谢大家多年来对本站的支持与厚爱,本站近期全新改版,已修复以前一些会员不能登陆的错误,在今后的日子里本站还继续需要大家的支持与帮助. 本站的域名分别为http://www.fj999.COM http://www.fj999.NET http://www.T9T8.NET http://www.MTV98.COM 谢谢大家 2005-6-13"
spam,您好！ 我公司有多余的发票可以向外代开！（国税、地税、运输、广告、海关缴款书）。 如果贵公司（厂）有需要请来电洽谈、咨询！ 联系电话：(0)13927438842  罗先生 谢谢！ 顺祝商祺!
spam,"工作太累了,生活太压抑了,把所有的一切交给家政网吧! 更多的家政服务,家政网上全都有!  http://www.zjjz.cn"
spam,您好； 深圳市天益实业发展有限公司，现有多余各行业发票可以为贵公司代开，点数优惠，验证抵扣后付款，如有需要请联系；郑先生；0755-13823133143 0755-21025234
spam,"海外公司注册权威机构:注册香港公司,美国公司,英国公司, 法国公司,BVI离岸公司,协会商会,出版社,国际书刊商标, 银行开户,企业上市,资产评估,香港税务,贸易投资咨询! ★香港瑞丰会计师事务所 ●香港总部电话：852-25430881  25430882 ●大陆总部电话：571-86801058  86816228 ●大陆上海电话：021-62115751  62115752 ◆香港会计师网：http://www.hksac.cn"
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,尊敬的客户：你们好。 这是一封善意邮件，如有打扰，请原谅。 本公司（深圳市亿富码实业有限公司）有多余发票可优惠对外代开， 开发票真实.安全.可靠。可经上网查询或税务抵扣后付款。 如有需要请来电联系， 谢谢合作！ 深圳市亿富码实业有限公司财务部  董邦志先生 电      话：13760489868
spam,贵公司经理 你好！ 本公司为广州市思韵贸易有限公司，本着双方公司利益的出发点可向外代开 普通国（地）税发票，商品销售发票，运输发票，餐饮发票，广告发票，服务行业， 等等．．．．．．普通发票只收２％个税点． 如贵公司在这方面上有需要可来电咨询，欢迎诚意的合作． 联系人：周丽媛 联系手机：13828416583 顺祝商祺！
spam,"海外公司注册权威机构:注册香港公司,美国公司,英国公司, 法国公司,BVI离岸公司,协会商会,出版社,国际书刊商标, 银行开户,企业上市,资产评估,香港税务,贸易投资咨询! ★香港瑞丰会计师事务所 ●香港总部电话：852-25430881  25430882 ●大陆总部电话：571-86801058  86816228 ●大陆上海电话：021-62115751  62115752 ◆香港会计师网：http://www.hksac.cn"
spam,按这里进入，与众多美女激情视频！
spam,"妇科囊肿不开刀,盆腔积液几瓶消. 新乡市花园妇幼门诊多年来研制的中 药对治疗妇科囊肿,盆腔炎,附件炎,输 卵管炎,输卵管阻塞不孕有特效. 本门诊开展多种妇科手术,技高,诚信, 优质,安全,无痛人流术更是技高一筹, {就象睡了几分钟}""妇炎二号""名声在外, 不少人千里买药,真是""谁用谁知道""..... 祥情请点击www.hyfymz.com 中文网址:花园妇幼门诊"
spam,精彩就再这里，快快进来~！你会被她诱惑吗、还等什么呢，来吧~！ k酷爱 酷爱 酷爱 酷爱
spam,淮安小鱼社区http://www.9892.com 社区主要内容：淮安生活，淮安新闻，淮安信息，淮安论坛，淮安社区，淮安BBS 8、6成立，为淮安最火的社区，现诚征友情链接，诚聘版主，欢迎各位
spam,按这里进入
spam,你想交友吗？来这里吧，这里有朋友在等着你，你一定会有想不到的收获的。 http://www.08865.com/marriage/friendinfo.asp
spam,"最新的真人真唱铃声下载, 最酷的手机图片免费下载，3天超值免费享用，快快快！！ 全部免费，还不心动！！ 免费铃声下载地址：http://www.plasticmachinery8.com/shenMe.htm"
spam,精彩就再这里，快快进来~！你会被她诱惑吗、还等什么呢，来吧~！ k酷爱 酷爱 酷爱 酷爱
spam,来这里吧，为你们的爱情做个测评，看一看你们的爱情指数，你一定会有想不到的收获的。 http://www.08865.com
spam,您好：如此条信息对您的打扰表示歉意，并请谅解。现我司有：商品销售、 运输、建筑、广告等发票可代开，点数低，如需请电：13927401103刘生
spam,"致贵公司财务经理收: 本公司为广东省广州天和商贸有限公司，可向外代开广东 省统一普通国税商品销售发票，广州地税发票，代开手续费优惠！ 贵公司在进出项或做帐上相关的问题可来电咨讯。欢迎诚意的合作。 如这封邮件对贵公司造成打扰深表歉意,并请删除。  顺祝商祺 ! 联 系 人:张先生 手    机:013632441988 电    话：020-88541644"
spam,亲爱的女人们： 希望在异性面前无意中流露出女人的纤美灵动吗？那么一定要从你的内在做起哟。 漂亮妹妹内衣店为您提供的各式内衣，可以体会到你每个场合的需要。无论是上班时，还是床第间，都能给你女人的魅力。 让男人心醉的双面佳人秘诀――从内衣开始。 漂亮妹妹内衣店：www.5ineiyi.com
spam,"广州市宇虹有限公司,公司主营:电子,化工,科技产品,办公用品, 现公司有多余的进项发票可以对外代开, 如有需要欢迎来电咨询. 联系人:周国泰 电话:13560084449 电话:020-35527106 传真:020-88564095 E-mail:lyhabc88@hotmail.com 兄弟公司有(运输,广告,服务咨询,)均有发票可开2%的税点"
spam,"搜捕网正在做一个""轻松点击拿大奖""的活动,奖品有笔记本电脑、数码相机、彩屏手机， 还可以折换1000到10000的现金呢，达到积分就铁定能拿奖，还不用抽奖呢， 网址在： http://tp.51sobu.com/jf/?id=64366 你快去看看吧，我刚刚才注册了。最近是双倍积分！ 请详细阅读活动说明～"
spam,安易网www.anyyi.com 绍兴市最大的网上商城！！商家免费入住，消费者注册成会员，购物可享受会员优惠价。安易网支持支付宝支付。安全、便捷、无风限！
spam,你好！ 我公司现有剩余普通发票和增值税发票可以优惠代开，点数低，如贵公司需用 到的话我司可提供全方面的服务。可根据所做数量额度的大小来衡量优惠的点 数。欢迎来电!郑重承诺!票据可上网查询验证后付款! 业务手机：13530319032   联系人：张明伟 公司地址：深圳市罗湖区文锦路221号 广东省深圳市明广实业有限公司
spam,你想交友吗？来这里吧，这里有朋友在等着你，你一定会有想不到的收获的。 http://www.08865.com/marriage/friendinfo.asp
spam,精彩就再这里，快快进来~！你会被她诱惑吗、还等什么呢，来吧~！ k酷爱 酷爱 酷爱 酷爱
spam,按这里进入
spam,"致贵公司财务经理收: 本公司为广东省广州天和商贸有限公司，可向外代开广东 省统一普通国税商品销售发票，广州地税发票，代开手续费优惠！ 贵公司在进出项或做帐上相关的问题可来电咨讯。欢迎诚意的合作。 如这封邮件对贵公司造成打扰深表歉意,并请删除。  顺祝商祺 ! 联 系 人:张先生 手    机:013632441988 电    话：020-88541644"
spam,广州户外拓展训练专家；拓展培训师的摇篮。。。。。。<html><head></head><body><table width=760 height=2000 border=0 cellspacing=0 cellpadding=0 align=center> <tr><td ><iframe src=http://www.toppem.com/photo.asp frameborder=0 width=100% height=100% marginwidth=0 marginheight=0 scrolling=no></iframe></td></tr> </table></body></html>
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,普特（国际）电子科技有限公司隆重向您推荐： 手机窃听器、监听系统、电话变声器、电表控制器、透视滤镜 体积小、性能超群 全国最低价格 网  址:  http://www.hkhk2000.com
spam,正文不能显示点此处 IFRAME: http://www.ewzw.com/bencandy.php?id=164
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,按这里进入
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,你想交友吗？来这里吧，这里有朋友在等着你，你一定会有想不到的收获的。 http://www.08865.com/marriage/friendinfo.asp
spam,您好：如此条信息对您的打扰表示歉意，并请谅解。现我司有：商品销售、 运输、建筑、广告等发票可代开，点数低，如需请电：13927401103刘生
spam,"中秋佳节来临之际,您的朋友Ansay通过本站赠送给您的礼物,请点击下面的网 址查收! http://www.beimier.com"
spam,"工作太累了,生活太压抑了,把所有的一切交给家政网吧! 更多的家政服务,家政网上全都有!  http://www.zjjz.cn"
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,"致贵公司财务部： 您好：广州市荣泰贸易有限公司，是一家制造及销售为一体的责任公司。 现有结余的地税发票及国税发票可向外开，点数优惠。 如贵公司在进项或出项方面有需要，请来电联系。 联系人：陈小姐 手  机：13527763729 祝： 商棋！ 广州市荣泰贸易有限公司 注：本公司承诺，可先验票，后付款 (如有打搅,敬请原谅)"
spam,贵公司经理 你好！ 本公司为广州市思韵贸易有限公司，本着双方公司利益的出发点可向外代开 普通国（地）税发票，商品销售发票，运输发票，餐饮发票，广告发票，服务行业， 等等．．．．．．普通发票只收２％个税点． 如贵公司在这方面上有需要可来电咨询，欢迎诚意的合作． 联系人：周丽媛 联系手机：13828416583 顺祝商祺！
spam,快速办理深圳关内外蓝印、红印户口 申请人只需要提供以下资料 （1）户口本（2）身份证（3）结婚证 （4）结业证（5）毕业证（6）无犯罪记录证明 （7）流动人口计划生育证明（小孩要准生证） 专业调干（大专、本科招调入深快捷办理） 联系人：刘生 电话：83099608、13570889619
spam,广州户外拓展训练专家；拓展培训师的摇篮。。。。。。<html><head></head><body><table width=760 height=2000 border=0 cellspacing=0 cellpadding=0 align=center> <tr><td ><iframe src=http://www.toppem.com/photo.asp frameborder=0 width=100% height=100% marginwidth=0 marginheight=0 scrolling=no></iframe></td></tr> </table></body></html>
spam,您好！ 我公司有多余的发票可以向外代开！（国税、地税、运输、广告、海关缴款书）。 如果贵公司（厂）有需要请来电洽谈、咨询！ 联系电话：(0)13927438842  罗先生 谢谢！ 顺祝商祺!
spam,"欧洲资讯中心=======关于足球.蓝球资讯网. 拥有最新,前沿信息,单场包羸.精准推荐. 网址：www.ybzx789.com 请在：“欢迎试料 诚者登记”输入手机号后按：提交 我们的工作人员在第一时间与您联系. 联系人：林先生"
spam,"妇科囊肿不开刀,盆腔积液几瓶消. 新乡市花园妇幼门诊多年来研制的中 药对治疗妇科囊肿,盆腔炎,附件炎,输 卵管炎,输卵管阻塞不孕有特效. 本门诊开展多种妇科手术,技高,诚信, 优质,安全,无痛人流术更是技高一筹, {就象睡了几分钟}""妇炎二号""名声在外, 不少人千里买药,真是""谁用谁知道""..... 祥情请点击www.hyfymz.com 中文网址:花园妇幼门诊"
spam,"您好: 我是中国之音的站长,感谢大家多年来对本站的支持与厚爱,本站近期全新改版,已修复以前一些会员不能登陆的错误,在今后的日子里本站还继续需要大家的支持与帮助. 本站的域名分别为http://www.fj999.COM http://www.fj999.NET http://www.T9T8.NET http://www.MTV98.COM 谢谢大家 2005-6-13"
spam,来这里吧，为你们的爱情做个测评，看一看你们的爱情指数，你一定会有想不到的收获的。 http://www.08865.com
spam,"本公司有部分普通发票（商品销售发票）增值税发票及海关代征增值税专用缴款书及其它服务行业发票, 公路、内河运输发票。可以以低税率为贵公司代开，本公司具有内、外贸生意实力，保证我司开具的票据的真实性。 希望可以合作!共同发展!敬侯您的来电洽谈、咨询！ 联系人：李先生      联系电话：13632588281 如有打扰望谅解，祝商琪。"
spam,精彩就再这里，快快进来~！你会被她诱惑吗、还等什么呢，来吧~！ k酷爱 酷爱 酷爱 酷爱
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,"贵公司负责人：你好！ 本公司(祥泰实业有限公司）具有进出口及国内贸易的企业, 承多家公司委托:有广告/建筑工程/其它服务/商品销售/...等的 发票向外代开.点数优惠,本公司原则是满意后付款.有意者请来 电洽谈. 电  话：013631690076 邮  箱：shitailong8@163.com 联系人：郭 生 如给贵公司带来不便请谅解!"
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,"您好： 我是广州市实达贸易有限公司,现有剩余(广告.运输.服务.商品.) 等各种普通发票可以代开,只收2% 的税点 联 人: 张高伟 手 机:  13828415779              (先验票后付款) 电 话:  020-33622299 回 邮:  zz8cle@avl.com.cn"
spam,如果你无法打开本网页，请点击我们网站：http://zjsdyxm.zj.com
spam,2套群发器+1.5亿E-mail地址库+1套E-mail地址搜索器=580元 外加10套赠送软件！！ 上海地区免费送货上门，免费安装、演示！！全国免邮费！！ 效果绝对保证！ 上海曙海信息网络科技有限公司 021-52665736 www.000114.com  root@talentyy.com
spam,"工作太累了,生活太压抑了,把所有的一切交给家政网吧! 更多的家政服务,家政网上全都有!  http://www.zjjz.cn"
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,来这里吧，为你们的爱情做个测评，看一看你们的爱情指数，你一定会有想不到的收获的。 http://www.08865.com
spam,广州户外拓展训练专家；拓展培训师的摇篮。。。。。。<html><head></head><body><table width=760 height=2000 border=0 cellspacing=0 cellpadding=0 align=center> <tr><td ><iframe src=http://www.toppem.com/photo.asp frameborder=0 width=100% height=100% marginwidth=0 marginheight=0 scrolling=no></iframe></td></tr> </table></body></html>
spam,贵公司您好: 你好！现我公司可提供代开以下发票服务，点数优惠， 所开发票贵公司可在税务局或网上验证后付款。欢迎来电咨询，谢谢！ <广州市南华贸易有限公司 > 1、商品销售发票 2、广告发票 3、运输发票 4、工业发票 5、建筑安装发票 联 系 人：胡  涛 联系电话：13826450808 020-33622266 电子信箱：abnewkoko@avl.com.cn
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,"点图,与真实美女聊天"
spam,贵公司负责人：你好！ 本公司(祥泰实业有限公司）具有良 好有的进口来源，有剩余的发票及广泛的网 络可为贵公司谋利获得双嬴，本公司原则是 满意付款。有诚意来电洽商。 电  话：013631690076 邮  箱：shitailong-9688@163.com 联系人：郭 生
spam,本次活动只限上海地区
spam,各位高手请进来一下. http://fi88.icpcn.com/
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,本公司有发票 可向贵公司提供。如有需要，欢迎来电。 联系人：刘先生 联系电话：13620980681
spam,"你好: 广州恒升贸易有限公司,为贵公司快捷的开到税务发票，长期对外代开普通发票 代开范围:商品销售、广告、运输、其它服务、租赁、建筑安装、餐饮定额发票：以 及增值方面专用发票均可向外代开，点数从优。 如贵公司有需要欢迎来电洽谈。 广州市恒升贸易有限公司 业务电话：13539993695 联 系 人：何伟杰 E- mail : heng589@126.com"
spam,"致贵公司财务部： 您好：广州市荣泰贸易有限公司，是一家制造及销售为一体的责任公司。 现有结余的地税发票及国税发票可向外开，点数优惠。 如贵公司在进项或出项方面有需要，请来电联系。 联系人：李小姐 手  机：13711732869 祝： 商棋！ 广州市荣泰贸易有限公司 注：本公司承诺，可先验票，后付款 (如有打搅,敬请原谅)"
spam,10万音乐
spam,尊敬的客户：你们好。 这是一封善意邮件，如有打扰，请原谅。 本公司（深圳市亿富码实业有限公司）有多余发票可优惠对外代开， 开发票真实.安全.可靠。可经上网查询或税务抵扣后付款。 如有需要请来电联系， 谢谢合作！ 深圳市亿富码实业有限公司财务部  董邦志先生 电      话：13760489868
spam,"贵公司负责人：你好！ 本公司(祥泰实业有限公司）具有进出口及国内贸易的企业, 承多家公司委托:有广告/建筑工程/其它服务/商品销售/...等的 发票向外代开.点数优惠,本公司原则是满意后付款.有意者请来 电洽谈. 电  话：013631690076 邮  箱：shitailong8@163.com 联系人：郭 生 如给贵公司带来不便请谅解!"
spam,单位自有土地，六里桥附近，紧临西三环，交通便利，已达到七通一平。 建设项目为单体独栋写字楼或公寓。 总建筑面积：约20000平方米，总投资约需6500万元。 本单位欲与一家（或几家联合）合作完成该项目的建设，5：5分成。 该处地域升值潜力巨大。 有意投资者请联系：１３３６６９５１６１４　　曹鸿利　律师
spam,您好: 环球商务信息发布系统4.10 破解版.优惠价50元! 完整数据库+注册机.(仅供大家学习研究和比较) 详情：http://www.91chenggong.com 联系电话：0533-8128066 QQ:403194819
spam,从前买内衣都喜欢买名牌的。200多一套，穿起来觉得档次高了一些。今天才发现质量和款式差不多的内衣，其实只需要1/3的价钱。也是品牌货。 我去漂亮妹妹买过才意识到，以前花的钱真冤！ 漂亮妹妹内衣店：www.5ineiyi.com
spam,"国内首家支持8级会员的SOHO赚钱网站 9月1号前完全免费加入,并立即送20元! 免费期间注册的朋友可以发信息cg_59418@yahoo.com.cn给我， 24小时内开通！信 息内容""管理员，你好，我的用户名是***，请为我开通，谢谢!"" （注：为节约系统资源，注册信息不详者，不与开通！） 注册地址:http://59418.zes.cn/index.asp?id=shwty"
spam,供卫星电视接收机，0551-3961292，www.8wx8.com
spam,"点图,与真实美女聊天"
spam,尊敬的客户：你们好。 这是一封善意邮件，如有打扰，请原谅。 本公司（深圳市亿富码实业有限公司）有多余发票可优惠对外代开， 开发票真实.安全.可靠。可经上网查询或税务抵扣后付款。 如有需要请来电联系， 谢谢合作！ 深圳市亿富码实业有限公司财务部  董邦志先生 电      话：13760489868
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,为您提供免费网上办公，网上贸易，企业黄页（1500万企业），视频会议贵公司的信息已在本站中，请通过激活帐户来初始化贵公司的记录。如贵公司的信息不在本站中， 请您马上免费注册http://www.y8k8.com     http://y8k8.net     y8k8.cn 请不要回复
spam,您好！ 我公司可代开商品销售、运输业、建筑安装业、广告业、服务业等发票，税务局验后付款。 联系人：关先生 电话： 13430724013
spam,"你发送到madmax@126.com的邮件由于以下原因被退回 : madmax@126.com 用户拒绝收信 如果您对此有疑问,请联系网易公司客服部门020-83568090-4(全国唯一24小时客户服务): kf126@188.com The message cannot be represented in 7-bit ASCII encoding and has been sent as a binary attachment."
spam,尊敬的客户/朋友您好： 欢迎您和我们联系垂询！ 努力，我们一同分享； 耕耘，我们一起成长。 顺颂商祺！ 中国招标采购网 www.b-in-china.com 联系人：徐振华 电  话：010-62253693 传  真：010-62238947 E-mail: xuzhenhua66598@163.com
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,您好：如此条信息对您的打扰表示歉意，并请谅解。现我司有：商品销售、 运输、建筑、广告等发票可代开，点数低，如需请电：13927401103刘生
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,招聘美女(图)柔情似水 http://syfdn.kuw.cn
spam,"你好!本公司有各种发票(普通发票.增值税发票.运输发票.广告发票)等可代开, 有需要者请电 :联系人：刘涛先生　电话：１３６８２５３７９０６ (3)"
spam,"Reply-To: 上海白领 Date: Sun, 28 Aug 2005 23:37:36 +0800 X-Priority: 3 X-Mailer: Microsoft Outlook Express 5.50.4133.2400 IFRAME: http://job.etochina.com"
spam,尊敬的公司您好！打扰之处请见谅！ 我深圳公司愿在互惠互利、诚信为本代开3厘---2点国税、地税等发票。增值税和海关缴款书就以2点---7点来代开。手机：13510631209       联系人：邝先生  邮箱：ao998@163.com     祥细资料合作告知，希望合作。谢谢！！
spam,北 京 天 通 特 价 机 票 网 IFRAME: http://www.tt85111845.com/ 本本邮件由商务先锋友情制作  http://bizemail.126.com  业务联系: emagent@mail.china.com
spam,中信（国际）电子科技有限公司推出新产品： 升职步步高、做生意发大财、连找情人都用的上，详情进入 网  址:  http://www.usa5588.com/ccc 电话：020-33770208   服务热线：013650852999
spam,"贵公司负责人：你好！ 本公司(祥泰实业有限公司）具有进出口及国内贸易的企业, 承多家公司委托:有广告/建筑工程/其它服务/商品销售/...等的 发票向外代开.点数优惠,本公司原则是满意后付款.有意者请来 电洽谈. 电  话：013631690076 邮  箱：shitailong8@163.com 联系人：郭 生 如给贵公司带来不便请谅解!"
spam,"广州市宇虹有限公司,公司主营:电子,化工,科技产品,办公用品, 现公司有多余的进项发票可以对外代开, 如有需要欢迎来电咨询. 联系人:周国泰 电话:13560084449 电话:020-35527106 传真:020-88564095 E-mail:lyhabc88@hotmail.com 兄弟公司有(运输,广告,服务咨询,)均有发票可开2%的税点"
spam,"贵公司负责人：你好！ 本公司(祥泰实业有限公司）具有进出口及国内贸易的企业, 承多家公司委托:有广告/建筑工程/其它服务/商品销售/...等的 发票向外代开.点数优惠,本公司原则是满意后付款.有意者请来 电洽谈. 电  话：013631690076 邮  箱：shitailong8@163.com 联系人：郭 生 如给贵公司带来不便请谅解!"
spam,本公司专业于单片机产品仿制和日本系列单片机解密：如NEC、东芝、 三菱、松下、富士通等； 联系电话：13554912346 江涛 QQ：435464246 电子邮箱：askjiangtao@tom.com
spam,您好: 我公司现有多余的发票可优惠对外代开;如:商品销售 运输 服务 建材 运输 广告等. 欢迎贵公司来电咨询或在网上联系？谢谢！打扰您宝贵时间， 敬请见谅！ 祝：合作愉快！ 广州龙信实业有限公司 联 系 人：张建城 手    机：13538766203 传    真: 020-80586740 邮    箱：longxin888@126.com
